recv_time_ms,snapshot_id,seq_num,server_ts_ms,latency_ms,jitter_ms,redundancy_used,scenario
1766505305084,157,157,1766505305038,46,0,2,baseline
1766505305550,158,158,1766505305088,462,416,2,baseline
1766505305636,159,159,1766505305138,498,36,2,baseline
1766505305636,160,160,1766505305188,448,50,2,baseline
1766505305636,161,161,1766505305239,397,50,2,baseline
1766505305636,162,162,1766505305289,347,50,2,baseline
1766505305636,163,163,1766505305339,297,50,2,baseline
1766505305636,164,164,1766505305390,246,50,2,baseline
1766505305636,165,165,1766505305440,196,50,2,baseline
1766505305637,166,166,1766505305490,147,49,2,baseline
1766505305637,167,167,1766505305541,96,50,2,baseline
1766505305637,168,168,1766505305597,40,50,2,baseline
1766505305647,169,169,1766505305647,0,40,2,baseline
1766505305698,170,170,1766505305697,1,1,2,baseline
1766505305747,171,171,1766505305747,0,1,2,baseline
1766505305799,172,172,1766505305797,2,2,2,baseline
1766505305849,173,173,1766505305848,1,0,2,baseline
1766505305899,174,174,1766505305899,0,0,2,baseline
1766505305949,175,175,1766505305949,0,0,2,baseline
1766505305999,176,176,1766505305999,0,0,2,baseline
1766505306050,177,177,1766505306050,0,1,2,baseline
1766505306100,178,178,1766505306100,0,0,2,baseline
1766505306150,179,179,1766505306150,0,0,2,baseline
1766505306201,180,180,1766505306201,0,1,2,baseline
1766505306251,181,181,1766505306251,0,0,2,baseline
1766505306301,182,182,1766505306301,0,0,2,baseline
1766505306352,183,183,1766505306352,0,1,2,baseline
1766505306402,184,184,1766505306402,0,0,2,baseline
1766505306453,185,185,1766505306452,1,1,2,baseline
1766505306503,186,186,1766505306503,0,0,2,baseline
1766505306553,187,187,1766505306553,0,0,2,baseline
1766505306603,188,188,1766505306603,0,0,2,baseline
1766505306654,189,189,1766505306654,0,1,2,baseline
1766505306704,190,190,1766505306704,0,0,2,baseline
1766505306754,191,191,1766505306754,0,0,2,baseline
1766505306804,192,192,1766505306804,0,0,2,baseline
1766505306854,193,193,1766505306854,0,0,2,baseline
1766505306905,194,194,1766505306904,1,1,2,baseline
1766505306955,195,195,1766505306954,1,0,2,baseline
1766505307005,196,196,1766505307005,0,0,2,baseline
1766505307055,197,197,1766505307055,0,0,2,baseline
1766505307106,198,198,1766505307106,0,1,2,baseline
1766505307156,199,199,1766505307156,0,0,2,baseline
1766505307257,200,200,1766505307206,51,51,2,baseline
1766505307259,201,201,1766505307256,3,48,2,baseline
