timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766498848747,39,0.0,0,baseline
1766498850748,77,0.0,0,baseline
1766498852765,117,0.0,0,baseline
1766498854766,156,0.0,0,baseline
1766498856810,196,0.0,0,baseline
1766498858811,234,0.0,0,baseline
1766498860813,273,0.0,0,baseline
1766498862813,312,0.0,0,baseline
1766498864814,351,0.0,0,baseline
1766498866815,389,0.0,0,baseline
1766498868822,428,0.0,0,baseline
1766498870823,468,0.0,0,baseline
1766498872845,507,0.0,0,baseline
1766498874996,549,0.0,0,baseline
1766498877006,588,0.0,0,baseline
1766498879007,628,0.0,0,baseline
1766498879453,668,0.0,0,baseline
1766498881456,706,0.0,0,baseline
1766498883457,745,0.0,0,baseline
1766498885458,784,0.0,0,baseline
1766498887459,824,0.0,0,baseline
1766498889461,862,0.0,0,baseline
1766498891462,901,0.0,0,baseline
1766498893463,939,0.0,0,baseline
1766498895465,979,0.0,0,baseline
1766498897466,1017,0.0,0,baseline
1766498899466,1056,0.0,0,baseline
1766498901467,1094,0.0,0,baseline
1766498903468,1134,0.0,0,baseline
1766498905547,1174,0.0,0,baseline
