timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460628307,37,0.0,2,loss5
1765460630309,77,0.0,2,loss5
1765460632312,113,0.0,4,loss5
1765460634313,151,0.0,5,loss5
1765460636315,188,0.0,7,loss5
1765460638317,225,0.0,8,loss5
1765460640318,262,0.0,11,loss5
1765460642320,299,0.0,14,loss5
1765460644321,336,0.0,15,loss5
1765460646322,373,0.0,18,loss5
1765460648324,410,0.0,21,loss5
1765460650326,448,0.0,22,loss5
1765460652328,486,0.0,24,loss5
1765460653519,524,0.0,25,loss5
1765460655520,559,0.0,30,loss5
1765460657560,596,0.0,33,loss5
1765460659561,635,0.0,34,loss5
1765460661564,674,0.0,35,loss5
1765460663564,709,0.0,39,loss5
1765460665566,746,0.0,41,loss5
1765460667567,783,0.0,43,loss5
1765460669568,821,0.0,45,loss5
1765460671569,858,0.0,47,loss5
1765460673572,895,0.0,48,loss5
1765460675574,930,0.0,52,loss5
1765460677585,968,0.0,54,loss5
1765460679593,1007,0.0,55,loss5
1765460681598,1043,0.0,58,loss5
1765460683600,1081,0.0,59,loss5
1765460684862,1120,0.0,60,loss5
1765460686868,1157,0.0,62,loss5
