timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499936971,35,0.0,0,delay100
1766499938972,74,0.0,0,delay100
1766499940974,113,0.0,0,delay100
1766499942975,152,0.0,0,delay100
1766499944976,191,0.0,0,delay100
1766499946979,230,0.0,0,delay100
1766499948980,269,0.0,0,delay100
1766499949081,307,0.0,0,delay100
1766499951090,347,0.0,0,delay100
1766499953091,386,0.0,0,delay100
1766499955091,425,0.0,0,delay100
1766499957093,464,0.0,0,delay100
1766499959095,502,0.0,0,delay100
1766499961098,541,0.0,0,delay100
1766499963106,581,0.0,0,delay100
1766499965107,620,0.0,0,delay100
1766499967108,658,0.0,0,delay100
1766499969109,697,0.0,0,delay100
1766499971110,736,0.0,0,delay100
1766499973125,775,0.0,0,delay100
1766499975126,814,0.0,0,delay100
1766499977131,853,0.0,0,delay100
1766499979132,892,0.0,0,delay100
1766499979402,905,0.0,0,delay100
1766499981404,936,0.0,0,delay100
1766499983406,975,0.0,0,delay100
1766499985407,1014,0.0,0,delay100
1766499987409,1053,0.0,0,delay100
1766499989412,1092,0.0,0,delay100
1766499991414,1131,0.0,0,delay100
