timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766498713758,39,0.0,0,baseline
1766498715759,78,0.0,0,baseline
1766498717759,117,0.0,0,baseline
1766498719762,156,0.0,0,baseline
1766498721764,195,0.0,0,baseline
1766498723767,234,0.0,0,baseline
1766498725769,273,0.0,0,baseline
1766498726191,312,0.0,0,baseline
1766498728194,351,0.0,0,baseline
1766498730197,390,0.0,0,baseline
1766498732201,430,0.0,0,baseline
1766498734202,469,0.0,0,baseline
1766498736203,508,0.0,0,baseline
1766498738204,547,0.0,0,baseline
1766498740210,586,0.0,0,baseline
1766498742212,625,0.0,0,baseline
1766498744217,664,0.0,0,baseline
1766498746217,702,0.0,0,baseline
1766498748219,740,0.0,0,baseline
1766498750223,779,0.0,0,baseline
1766498752226,818,0.0,0,baseline
1766498754226,858,0.0,0,baseline
1766498756227,896,0.0,0,baseline
1766498758230,936,0.0,0,baseline
1766498758556,975,0.0,0,baseline
1766498760557,1014,0.0,0,baseline
1766498762558,1053,0.0,0,baseline
1766498764558,1093,0.0,0,baseline
1766498766559,1132,0.0,0,baseline
1766498768561,1170,0.0,0,baseline
1766498770562,1208,0.0,0,baseline
