timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460983457,35,0.0,0,delay100
1765460984835,75,0.0,0,delay100
1765460986835,115,0.0,0,delay100
1765460988837,155,0.0,0,delay100
1765460990838,195,0.0,0,delay100
1765460992838,234,0.0,0,delay100
1765460994839,273,0.0,0,delay100
1765460996840,312,0.0,0,delay100
1765460998841,352,0.0,0,delay100
1765461000843,392,0.0,0,delay100
1765461002845,431,0.0,0,delay100
1765461004846,471,0.0,0,delay100
1765461006846,510,0.0,0,delay100
1765461008848,550,0.0,0,delay100
1765461010861,590,0.0,0,delay100
1765461012862,629,0.0,0,delay100
1765461014863,669,0.0,0,delay100
1765461016252,709,0.0,0,delay100
1765461018253,749,0.0,0,delay100
1765461020253,788,0.0,0,delay100
1765461022254,828,0.0,0,delay100
1765461024256,868,0.0,0,delay100
1765461026259,907,0.0,0,delay100
1765461028260,945,0.0,0,delay100
1765461030261,985,0.0,0,delay100
1765461032262,1025,0.0,0,delay100
1765461034265,1064,0.0,0,delay100
1765461036266,1103,0.0,0,delay100
1765461038267,1142,0.0,0,delay100
1765461040268,1182,0.0,0,delay100
