timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499324719,38,0.0,1,loss5
1766499326722,76,0.0,1,loss5
1766499328725,113,0.0,3,loss5
1766499330726,149,0.0,6,loss5
1766499332730,186,0.0,8,loss5
1766499334731,219,0.0,13,loss5
1766499336732,257,0.0,14,loss5
1766499338733,293,0.0,17,loss5
1766499338934,331,0.0,18,loss5
1766499340936,370,0.0,18,loss5
1766499342937,408,0.0,19,loss5
1766499344938,445,0.0,21,loss5
1766499346942,481,0.0,23,loss5
1766499348946,517,0.0,26,loss5
1766499350948,555,0.0,27,loss5
1766499352955,592,0.0,29,loss5
1766499354956,628,0.0,32,loss5
1766499356959,665,0.0,33,loss5
1766499358962,702,0.0,35,loss5
1766499360964,740,0.0,36,loss5
1766499362966,777,0.0,38,loss5
1766499364969,812,0.0,42,loss5
1766499366973,851,0.0,42,loss5
1766499368976,888,0.0,44,loss5
1766499369330,922,0.0,49,loss5
1766499371332,960,0.0,50,loss5
1766499373333,999,0.0,50,loss5
1766499375336,1035,0.0,51,loss5
1766499377339,1072,0.0,54,loss5
1766499379341,1110,0.0,55,loss5
1766499381343,1147,0.0,57,loss5
