timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765459996176,40,0.0,0,baseline
1765459998178,79,0.0,0,baseline
1765460000186,119,0.0,0,baseline
1765460002189,159,0.0,0,baseline
1765460004195,198,0.0,0,baseline
1765460006199,238,0.0,0,baseline
1765460008205,277,0.0,0,baseline
1765460010208,317,0.0,0,baseline
1765460012219,356,0.0,0,baseline
1765460014222,396,0.0,0,baseline
1765460016241,436,0.0,0,baseline
1765460017698,475,0.0,0,baseline
1765460019733,516,0.0,0,baseline
1765460021737,555,0.0,0,baseline
1765460023767,595,0.0,0,baseline
1765460025774,635,0.0,0,baseline
1765460027780,674,0.0,0,baseline
1765460029785,714,0.0,0,baseline
1765460031787,753,0.0,0,baseline
1765460033793,793,0.0,0,baseline
1765460035797,833,0.0,0,baseline
1765460037799,872,0.0,0,baseline
1765460039805,912,0.0,0,baseline
1765460041811,951,0.0,0,baseline
1765460043817,991,0.0,0,baseline
1765460045833,1030,0.0,0,baseline
1765460047834,1069,0.0,0,baseline
1765460049077,1108,0.0,0,baseline
1765460051079,1147,0.0,0,baseline
1765460053079,1187,0.0,0,baseline
