timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765461053704,35,0.0,0,delay100
1765461055705,75,0.0,0,delay100
1765461057707,114,0.0,0,delay100
1765461059708,153,0.0,0,delay100
1765461061709,193,0.0,0,delay100
1765461063709,232,0.0,0,delay100
1765461065710,272,0.0,0,delay100
1765461067712,311,0.0,0,delay100
1765461069713,351,0.0,0,delay100
1765461071714,391,0.0,0,delay100
1765461073714,430,0.0,0,delay100
1765461075716,470,0.0,0,delay100
1765461077726,509,0.0,0,delay100
1765461079111,549,0.0,0,delay100
1765461081155,589,0.0,0,delay100
1765461083163,629,0.0,0,delay100
1765461085170,668,0.0,0,delay100
1765461087171,708,0.0,0,delay100
1765461089172,747,0.0,0,delay100
1765461091173,787,0.0,0,delay100
1765461093175,826,0.0,0,delay100
1765461095176,866,0.0,0,delay100
1765461097180,905,0.0,0,delay100
1765461099184,945,0.0,0,delay100
1765461101185,984,0.0,0,delay100
1765461103186,1024,0.0,0,delay100
1765461105189,1064,0.0,0,delay100
1765461107190,1103,0.0,0,delay100
1765461109191,1143,0.0,0,delay100
1765461110590,1182,0.0,0,delay100
