timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765461263869,36,0.0,0,delay100
1765461265871,75,0.0,0,delay100
1765461267876,115,0.0,0,delay100
1765461269262,155,0.0,0,delay100
1765461271263,194,0.0,0,delay100
1765461273266,234,0.0,0,delay100
1765461275267,273,0.0,0,delay100
1765461277269,313,0.0,0,delay100
1765461279270,352,0.0,0,delay100
1765461281271,392,0.0,0,delay100
1765461283272,431,0.0,0,delay100
1765461285273,470,0.0,0,delay100
1765461287275,510,0.0,0,delay100
1765461289276,549,0.0,0,delay100
1765461291277,589,0.0,0,delay100
1765461293280,628,0.0,0,delay100
1765461295281,668,0.0,0,delay100
1765461297283,707,0.0,0,delay100
1765461299284,747,0.0,0,delay100
1765461300638,786,0.0,0,delay100
1765461302640,826,0.0,0,delay100
1765461304642,864,0.0,0,delay100
1765461306643,904,0.0,0,delay100
1765461308644,943,0.0,0,delay100
1765461310644,983,0.0,0,delay100
1765461312645,1022,0.0,0,delay100
1765461314648,1062,0.0,0,delay100
1765461316659,1102,0.0,0,delay100
1765461318659,1141,0.0,0,delay100
1765461320661,1180,0.0,0,delay100
1765461322663,1220,0.0,0,delay100
